fossil_id,description,object_name,period,taxonomy,url,local_path,augmented
7075,"Fossilised fragment of the guard of the Cretaceous belemnite, Belemnitella mucronata. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.006.jpg,..\Data\images_augmented\Cretaceous_Period_0235.jpg,True
8389,"A near complete shell of the Cretaceous ammonite, Lytoceras juilleti. The shell is planispiral and compressed in form and shows typical ammonitic suture patterns.",AMMONITE,Cretaceous Period,Lytoceras juilleti,https://data.nhm.ac.uk/media/ludlow:G.16153.jpg,..\Data\images_augmented\Cretaceous_Period_0236.jpg,True
8732,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.002.jpg,..\Data\images_augmented\Cretaceous_Period_0237.jpg,True
7012,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.001.jpg,..\Data\images_augmented\Cretaceous_Period_0238.jpg,True
7013,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.002.jpg,..\Data\images_augmented\Cretaceous_Period_0239.jpg,True
8708,Fossilised remains of the horn shaped corallite of the Cretaceous solitary coral Trochocyathus conulus showing the septal furrows and growth lines. From the Upper Greensand formation.,CORAL,Cretaceous Period,Trochocyathus conulus,https://data.nhm.ac.uk/media/ludlow:G.20249.001.jpg,..\Data\images_augmented\Cretaceous_Period_0240.jpg,True
8701,A large tubular shaped nodule in which the central cavity displays the remains of a Cretaceous sponge. The sponge wall consists of numerous small pores. Mounted on card.,Sponge,Cretaceous Period,Porifera,https://data.nhm.ac.uk/media/ludlow:G.20237.jpg,..\Data\images_augmented\Cretaceous_Period_0241.jpg,True
7382,"Fossilized remains of the Cretaceous sea urchin Cidaris sp. Found at Charlton, Kent.",Sea urchin,Cretaceous Period,Cidaris sp.,https://data.nhm.ac.uk/media/ludlow:G.07779.jpg,..\Data\images_augmented\Cretaceous_Period_0242.jpg,True
8734,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.004.jpg,..\Data\images_augmented\Cretaceous_Period_0243.jpg,True
8732,"Fossilised fish fragments from the Cretaceous Period, found at Hanover point, Isle of Wight.",Fish,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20261.002.jpg,..\Data\images_augmented\Cretaceous_Period_0244.jpg,True
7383,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Hemicidaris sceptrifera,https://data.nhm.ac.uk/media/ludlow:G.07783.jpg,..\Data\images_augmented\Cretaceous_Period_0245.jpg,True
7008,"Fossilised remains of one valve from the Cretaceous Bivalve, Chlamys sp. The valve is flat, equilateral and shows strong radial ribbing. Prominant 'ears' are visible on either side of the umbo. Collected from the Upper Chalk.",BIVALVE,Cretaceous Period,Chlamys sp.,https://data.nhm.ac.uk/media/ludlow:G.03882.001.jpg,..\Data\images_augmented\Cretaceous_Period_0246.jpg,True
9266,Fossilised remains of a shell valve from the Cretaceous bivalve Hinnites sp. Found in Cambridge.,BIVALVE,Cretaceous Period,Hinnites sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0043.jpg,..\Data\images_augmented\Cretaceous_Period_0247.jpg,True
7013,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.002.jpg,..\Data\images_augmented\Cretaceous_Period_0248.jpg,True
7073,"Fo0ssilised fragment of guard of the Cretaceous belemnite, Belemnitella mucronata. The guard is conical in form and possesses a conical alveolus. Mounted on card with five other specimens.",Belemnite,Cretaceous Period,Belemnitella mucronata,https://data.nhm.ac.uk/media/ludlow:G.04425.004.jpg,..\Data\images_augmented\Cretaceous_Period_0249.jpg,True
9250,"Partial skeletal remains of a rhynchosaur from Grinshill. Ventral view including vertebrae, ribs and right forelimb. Part of a collection of material given to Shrewsbury Museum in the 19th Century which includes the type specimen.",Rhynchosaur,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:shyms_g_2015_0004.jpg,..\Data\images_augmented\Triassic_Period_0040.jpg,True
8984,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.011a.jpg,..\Data\images_augmented\Triassic_Period_0041.jpg,True
7001,Fossilised footprints attributed to Cheirotherium in Triassic sandstone from Grinshill quarry,Cheirotherium,Triassic Period,Cheirotherium sp.,https://data.nhm.ac.uk/media/ludlow:G.03853.jpg,..\Data\images_augmented\Triassic_Period_0042.jpg,True
8038,"Sample of Landscape Marble or Cotham Marble, a variety of Rhaetian limestone found near Bristol.",Limestone,Triassic Period,Limestone,https://data.nhm.ac.uk/media/ludlow:G.13220.jpg,..\Data\images_augmented\Triassic_Period_0043.jpg,True
8987,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.014a.jpg,..\Data\images_augmented\Triassic_Period_0044.jpg,True
7987,"Triassic fine-grained sandstone with ripple mark impressions. Found at Grinshill Quarry, Shropshire.",Sandstone,Triassic Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.12865.jpg,..\Data\images_augmented\Triassic_Period_0045.jpg,True
6917,"Fossilised footprint of the Triassic reptile, Cheirotherium storetonense in sandstone. Found in Cheshire.",Reptile,Triassic Period,Cheirotherium storetonense,https://data.nhm.ac.uk/media/ludlow:G.03552.jpg,..\Data\images_augmented\Triassic_Period_0046.jpg,True
8986,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.013a.jpg,..\Data\images_augmented\Triassic_Period_0047.jpg,True
7000,Fossilised remains of a section of the vertebra with ribs belonging to a Triassic Rhynchosaur. Found at Grinshill Quarries.,Rhynchosaur,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:G.03851.jpg,..\Data\images_augmented\Triassic_Period_0048.jpg,True
9259,"Fine-grained sandstone block preserving the footprints of a Triassic Rhynchosaur. The opposite surface preserves the ripple marks made on the unconsolidated soft sands at around the time of deposition. Found at Grinshill, Shropshire.",Trace fossil,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0024a.jpg,..\Data\images_augmented\Triassic_Period_0049.jpg,True
8988,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.015a.jpg,..\Data\images_augmented\Triassic_Period_0050.jpg,True
7995,"A sample of limestone rock with vertebrate bone fragments possibly a cleithrum bone. From the Rhaetic bone bed. Found at Aust Cliff, near Bristol.",Fish,Triassic Period,Birgeria sp.,https://data.nhm.ac.uk/media/ludlow:G.12991.jpg,..\Data\images_augmented\Triassic_Period_0051.jpg,True
8986,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.013a.jpg,..\Data\images_augmented\Triassic_Period_0052.jpg,True
8977,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.004a.jpg,..\Data\images_augmented\Triassic_Period_0053.jpg,True
8798,"A fine grained, white, well sorted, siliceous sandstone with manganese dendrites, concentrated on bedding surfaces. Collected from Grinshill Quarry.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20335b.jpg,..\Data\images_augmented\Triassic_Period_0054.jpg,True
8980,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.007a.jpg,..\Data\images_augmented\Triassic_Period_0055.jpg,True
8975,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.002a.jpg,..\Data\images_augmented\Triassic_Period_0056.jpg,True
8975,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.002a.jpg,..\Data\images_augmented\Triassic_Period_0057.jpg,True
7994,"Fossilised impressions of raindrops in fine-grained Triassic sandstone, Tarporley siltstone. Found at Grinshill quarry, Shropshire.",Rainprints,Triassic Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.12937.jpg,..\Data\images_augmented\Triassic_Period_0058.jpg,True
8984,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.011a.jpg,..\Data\images_augmented\Triassic_Period_0059.jpg,True
8979,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.006a.jpg,..\Data\images_augmented\Triassic_Period_0060.jpg,True
9260,"Thin buff-coloured sandstone slab containing at least one large footprint, believed to be of Cheirotherium. Found at Grinshill, Shropshire. Original faded label suggests specimen donated ""In memory of John ..... Kilvert esq.""",Trace fossil,Triassic Period,Cheirotherium sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0025.jpg,..\Data\images_augmented\Triassic_Period_0061.jpg,True
8975,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.002a.jpg,..\Data\images_augmented\Triassic_Period_0062.jpg,True
9256,"Beige-coloured sandstone containing the fossilised remains of the vertebra, ribs and partial shoulder of the Triassic reptile Rhychosaurus articeps. This specimen is a part of a group of fossils donated to Shrewsbury Museum in the 19th Century, one of which forms the type specimen for this species.",REPTILIA,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0021a.jpg,..\Data\images_augmented\Triassic_Period_0063.jpg,True
8986,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.013a.jpg,..\Data\images_augmented\Triassic_Period_0064.jpg,True
7992,"Fine-grained sandstone, Tarporley siltstone, with adhesion ripples which were formed by wind blowing over half-dry sand. Found at Grinshill Quarry.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12914.jpg,..\Data\images_augmented\Triassic_Period_0065.jpg,True
8985,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.012a.jpg,..\Data\images_augmented\Triassic_Period_0066.jpg,True
9256,"Beige-coloured sandstone containing the fossilised remains of the vertebra, ribs and partial shoulder of the Triassic reptile Rhychosaurus articeps. This specimen is a part of a group of fossils donated to Shrewsbury Museum in the 19th Century, one of which forms the type specimen for this species.",REPTILIA,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0021a.jpg,..\Data\images_augmented\Triassic_Period_0067.jpg,True
7991,"A fine-grained Sandstone, collected from within the Triassic Tarporley Siltstones at Grinshill Quarry. Showing well-defined ripple marks.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12908.jpg,..\Data\images_augmented\Triassic_Period_0068.jpg,True
7991,"A fine-grained Sandstone, collected from within the Triassic Tarporley Siltstones at Grinshill Quarry. Showing well-defined ripple marks.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12908.jpg,..\Data\images_augmented\Triassic_Period_0069.jpg,True
7000,Fossilised remains of a section of the vertebra with ribs belonging to a Triassic Rhynchosaur. Found at Grinshill Quarries.,Rhynchosaur,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:G.03851.jpg,..\Data\images_augmented\Triassic_Period_0070.jpg,True
8985,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.012a.jpg,..\Data\images_augmented\Triassic_Period_0071.jpg,True
7991,"A fine-grained Sandstone, collected from within the Triassic Tarporley Siltstones at Grinshill Quarry. Showing well-defined ripple marks.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12908.jpg,..\Data\images_augmented\Triassic_Period_0072.jpg,True
8979,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.006a.jpg,..\Data\images_augmented\Triassic_Period_0073.jpg,True
9256,"Beige-coloured sandstone containing the fossilised remains of the vertebra, ribs and partial shoulder of the Triassic reptile Rhychosaurus articeps. This specimen is a part of a group of fossils donated to Shrewsbury Museum in the 19th Century, one of which forms the type specimen for this species.",REPTILIA,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0021a.jpg,..\Data\images_augmented\Triassic_Period_0074.jpg,True
7982,Fine-grained sandstone showing sedimentary structures. Grinshill Flagstone member. Found at Grinshill Quarry.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12831.jpg,..\Data\images_augmented\Triassic_Period_0075.jpg,True
7989,"Fine-grained sandstone, showing clearly defined fossilised ripple marks. The ripple marks are asymmetric in form. Collected from the Triassic, Tarporley Siltstones at Grinshill Quarry.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12882.jpg,..\Data\images_augmented\Triassic_Period_0076.jpg,True
7993,"Fine-grained sandstone, Tarporley siltstone. One surface bears distinct ripple marks converging in a dip, thus giving the appearance of a whrlpool. The other surface is pock-marked (rainprints?)",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12915.jpg,..\Data\images_augmented\Triassic_Period_0077.jpg,True
8791,"A coarse grained brown quartz arenite, consisting mainly of sub-rounded quartz grains, interspersed with larger, angular clasts of ferruginous sandstone and siltstone.",Sedimentary Rock,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20328b.jpg,..\Data\images_augmented\Triassic_Period_0078.jpg,True
7986,Triassic fine-grained sandstone found at Grinshill quarry.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12863.jpg,..\Data\images_augmented\Triassic_Period_0079.jpg,True
9032,"Microscope thin section of sandstone, made from a hand specimen collected at Grinshill.",Igneous Rock,Triassic Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.20572.002a.jpg,..\Data\images_augmented\Triassic_Period_0080.jpg,True
9260,"Thin buff-coloured sandstone slab containing at least one large footprint, believed to be of Cheirotherium. Found at Grinshill, Shropshire. Original faded label suggests specimen donated ""In memory of John ..... Kilvert esq.""",Trace fossil,Triassic Period,Cheirotherium sp.,https://data.nhm.ac.uk/media/ludlow:shyms_g_2019_0025.jpg,..\Data\images_augmented\Triassic_Period_0081.jpg,True
7986,Triassic fine-grained sandstone found at Grinshill quarry.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12863.jpg,..\Data\images_augmented\Triassic_Period_0082.jpg,True
