fossil_id,description,object_name,period,taxonomy,url,local_path
8347,"Fossilised remains of a right lower jaw including a molar tooth from an extinct species of elelphant, Elephas namadicus. Found in the Siwalik Hills, India",Elephant; Jaw,Cenozoic Era,Elephas nomadicus,https://data.nhm.ac.uk/media/ludlow:G.15230a.jpg,images/8347_Cenozoic_Era_Elephant;_Jaw.jpg
6937,Fossilised remains of Hippopotamus tooth from the Siwalik Hills of India.,Hippopotamus; Tooth,Cenozoic Era,Hippopotamus sp.,https://data.nhm.ac.uk/media/ludlow:G.03581a.jpg,images/6937_Cenozoic_Era_Hippopotamus;_Tooth.jpg
8887,Hand specimen of Comley sandstone. Cut on one side to make thin sections. Found at Comley,Sandstone,Cambrian Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.20500.001.jpg,images/8887_Cambrian_Period_Sandstone.jpg
6956,Fossilised fragments of the Silurian graptolite Pristiograptus sp. found at Trippleton.,Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.03616.jpg,images/6956_Silurian_Period_Graptolite.jpg
8389,"A near complete shell of the Cretaceous ammonite, Lytoceras juilleti. The shell is planispiral and compressed in form and shows typical ammonitic suture patterns.",AMMONITE,Cretaceous Period,Lytoceras juilleti,https://data.nhm.ac.uk/media/ludlow:G.16153.jpg,images/8389_Cretaceous_Period_AMMONITE.jpg
6983,Fossilised shell remains of the Silurian gastropod Poleumita discors found on Wenlock Edge.,Gastropod,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.03785.jpg,images/6983_Silurian_Period_Gastropod.jpg
8978,Microscope thin section made from a hand specimen of sandstone from Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.005a.jpg,images/8978_Triassic_Period_Sandstone.jpg
8394,"Fossilised remains of a Jurassic ammonite interior, showing mineralised septa.",AMMONITE,Jurassic Period,CEPHALOPODA,https://data.nhm.ac.uk/media/ludlow:G.16188.jpg,images/8394_Jurassic_Period_AMMONITE.jpg
6967,"Fossilised remains of Carboniferous trunk section, Sigillaria sp. Found at Highley Colliery, Shropshire.",Plant,Carboniferous Period,Sigillaria sp.,https://data.nhm.ac.uk/media/ludlow:G.03676.jpg,images/6967_Carboniferous_Period_Plant.jpg
8441,"A coarse grained and unsorted Ordovician grit. Found near the fort at Caer Caradoc, Shroposhire.",Sandstone,Ordovician Period,Hoar Edge Grit,https://data.nhm.ac.uk/media/ludlow:G.16539.jpg,images/8441_Ordovician_Period_Sandstone.jpg
7168,"Fossil of the Silurian cephalopod, Gomphoceras sp. found in building stone in wall at Bromfield Manor. The counterpart of this specimen is G.05436.001.",Cephalopod,Silurian Period,Gomphoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05436.002.jpg,images/7168_Silurian_Period_Cephalopod.jpg
8992,"Microscope thin section of Precambrian Longmyndian Greywacke, made from a hand specimen collected at Bayston Hill.",,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20552.004a.jpg,images/8992_Precambrian_Eon_nan.jpg
8410,"Fossilised shell remains of the Silurian gastropod Murchisonia coralii found at High Vinnals, Mortimer Forest, Ludlow.",Gastropod,Silurian Period,Murchisonia coralii,https://data.nhm.ac.uk/media/ludlow:G.16327.002.jpg,images/8410_Silurian_Period_Gastropod.jpg
6968,"Fossilised remains of stem of the Carboniferous ' horsetail ', Calamites sp. found at Highley Quarry, Shropshire.",Plant,Carboniferous Period,Calamites sp.,https://data.nhm.ac.uk/media/ludlow:G.03678.jpg,images/6968_Carboniferous_Period_Plant.jpg
8482,"Silurian assemblage containing fossilised fragments of coral, Coenites sp.; polyzoan, bryozoan Fenestella sp.; cricoconarida Tentaculites ornatus; brachiopods, Anastrophia deflexa,  Rhynchotreta cuneata and Atrypa reticularis; trilobites and crinoid columnals found at Wren's Nest, Dudley",Assemblage,Silurian Period,"[None, 'Fenestella sp.', 'Tentaculites ornatus', 'Anastrophia deflexa', 'Rhynchotreta cuneata', 'Atrypa reticularis']",https://data.nhm.ac.uk/media/ludlow:G.17771a.jpg,images/8482_Silurian_Period_Assemblage.jpg
7171,Fossilised remains of a phragmocone mould of the Silurian cephalopod Imbricatoceras subundulatum cephalopod fossil found in the Ludlow district.,Cephalopod,Silurian Period,Imbricatoceras subundulatum,https://data.nhm.ac.uk/media/ludlow:G.05454.001.jpg,images/7171_Silurian_Period_Cephalopod.jpg
8995,Microscope thin section of Carboniferous limestone. Made from a hand specimen collected at Llanymynech.,Limestone,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.20555.002a.jpg,images/8995_Carboniferous_Period_Limestone.jpg
8423,Greyish-brown Precambrian sandstone with flecks of mica. The rock type shows some lamination which occaisionally displays cross bedding. Found at the Batch.,Sandstone,Precambrian Eon,Cardingmill Grit,https://data.nhm.ac.uk/media/ludlow:G.16508a.jpg,images/8423_Precambrian_Eon_Sandstone.jpg
6981,"Fossilised remains of single flat pedicle valve from the Silurian inarticulate brachiopod, Orbiculoidea sp. The valve is circular in outline and possesses well defined concentric growth lines.",Brachiopod,Silurian Period,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.03765.002.jpg,images/6981_Silurian_Period_Brachiopod.jpg
8529,"Fossilised assemblage of Silurian fish fragments, including Acanthodian remains. Found Earnstrey Hall, Shropshire.",Fish,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.19636.jpg,images/8529_Silurian_Period_Fish.jpg
7174,"Fragment of phragmocone of a Dawsonoceras annulatum cephalopod fossil, showing septa.",Cephalopod,Silurian Period,Dawsonoceras annulatum,https://data.nhm.ac.uk/media/ludlow:G.05567a.jpg,images/7174_Silurian_Period_Cephalopod.jpg
8546,"Fossilised remains of the Jurassic bivalve, Cardinia ovalis. Found in the Whitchurch area, Shropshire.",BIVALVE,Jurassic Period,Cardinia ovalis,https://data.nhm.ac.uk/media/ludlow:G.20011.jpg,images/8546_Jurassic_Period_BIVALVE.jpg
6989,"Fossilised remains of one half of a water-worn nodule containing the partial remains of a Silurian crinoid including the top of the stem, the calyx and arms. Found at Richards Castle.",Crinoid,Silurian Period,CRINOIDEA,https://data.nhm.ac.uk/media/ludlow:G.03814.jpg,images/6989_Silurian_Period_Crinoid.jpg
8564,"Fossilised remains of a Silurian acanthodian fish found at Temeside, Ludlow.",Fish,Silurian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.20064a.jpg,images/8564_Silurian_Period_Fish.jpg
7178,"Fossilised remains of the Silurian trilobite Bumastus barriensis found at Wrens Nest, Dudley.",Trilobite,Silurian Period,Bumastus barriensis,https://data.nhm.ac.uk/media/ludlow:G.05590.jpg,images/7178_Silurian_Period_Trilobite.jpg
9140,"Fossil graptolite, Monograptus becki from the Pentamerus beds. Found at Harper's Dingle, Shropshire.",Graptolite,Silurian Period,Monograptus becki,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0150.jpg,images/9140_Silurian_Period_Graptolite.jpg
8582,Fossilised remains of a Devonian fish,Fish,Devonian Period,Chordata,https://data.nhm.ac.uk/media/ludlow:G.20084.jpg,images/8582_Devonian_Period_Fish.jpg
7013,"Fossilised remains of grinding tooth from the Cretaceous Hypodontian shark, Ptychodus sp. The tooth is cut by a series of pronounced ridges and grooves.",Fish,Cretaceous Period,Ptychodus sp.,https://data.nhm.ac.uk/media/ludlow:G.03894.002.jpg,images/7013_Cretaceous_Period_Fish.jpg
8567,"Fragments of spines, scales and headshield of the Silurian Cephalaspid fish, Hemicyclaspis sp. Fragments of Kallostracan sp. also present.",Fish,Silurian Period,Hemicyclaspis sp.; Kallostracan sp.,https://data.nhm.ac.uk/media/ludlow:G.20066.jpg,images/8567_Silurian_Period_Fish.jpg
7198,"Fossilised remains of cephalon of the Ordovician trilobite Flexiycalymene caractaci found by Wood, B. at Marshbrook, Shropshire.",Trilobite,Ordovician Period,Flexiycalymene caractaci,https://data.nhm.ac.uk/media/ludlow:G.05968.jpg,images/7198_Ordovician_Period_Trilobite.jpg
9157,Fossilised shell valve remains of the Ordovician brachiopod Trematis punctata (Sow). Found at Folly Bank near Enchmarsh.,Brachiopod,Ordovician Period,Trematis punctata,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0418.001.jpg,images/9157_Ordovician_Period_Brachiopod.jpg
8626,"Fossilised, carbonised stem fragments from a Devonian plant.",Plant,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20138.jpg,images/8626_Devonian_Period_Plant.jpg
7234,"Fragment of the foliage of the Upper Carboniferous fern, Asterotheca miltoni. Found at Alverley.",Plant,Carboniferous Period,Asterotheca miltoni,https://data.nhm.ac.uk/media/ludlow:G.06235.jpg,images/7234_Carboniferous_Period_Plant.jpg
8616,"Fossilised stem section of a Devonian plant, showing transverse markings and feint longitudinal ridges and furrows. Set in a matrix containing many small and fragmentary plant remains. Found Meadowley Wood.",Plant,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20127.jpg,images/8616_Devonian_Period_Plant.jpg
7203,"Fossilised remains of cephalon and pygidium of the Ordovician Agnostid trilobite, Geragnostus callavei, found at Hillside.",Trilobite,Ordovician Period,Geragnostus callavei,https://data.nhm.ac.uk/media/ludlow:G.06077.jpg,images/7203_Ordovician_Period_Trilobite.jpg
9191,"Precambrian, Uriconian Lithic Tuff. Found at Forest Glen Quarry, near the Wrekin, Shropshire.",Igneous Rock,Precambrian Eon,Tuff,https://data.nhm.ac.uk/media/ludlow:shyms_g_1977_0805.jpg,images/9191_Precambrian_Eon_Igneous_Rock.jpg
8628,"Fossilised fragmented and carbonised remains of Devonian plants. Found at Morville, Bridgnorth.",Plant,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20140.jpg,images/8628_Devonian_Period_Plant.jpg
7243,"Fossilised fragment of the Silurian, Acanthodian fish, Parexus sp.",Fish,Silurian Period,Parexus sp.,https://data.nhm.ac.uk/media/ludlow:G.06266.jpg,images/7243_Silurian_Period_Fish.jpg
8635,"Fossilised rain prints in Precambrian rock, from the Longmynd, Shropshire.",Trace fossil,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20147.001.jpg,images/8635_Precambrian_Eon_Trace_fossil.jpg
7212,"Fossilised scales from the Devonian lobe finned fish, Osteolepis sp. found at Blackpark, Edderton, Cromarty",Fish,Devonian Period,Osteolepis sp.,https://data.nhm.ac.uk/media/ludlow:G.06132.jpg,images/7212_Devonian_Period_Fish.jpg
7672,"Fossilised piece of a deer's lower right jaw, with teeth, from the Siwalik Hills of India.",Deer; Jaw,Cenozoic Era,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.09882a.jpg,images/7672_Cenozoic_Era_Deer;_Jaw.jpg
7265,Ordovician graptolites- Glyptograptus sp. Also preserved are tubular fossils- Onuphionella (these are relective and have less mica incorperated into the tubes). Part of the Rorringon shale formation.,Graptolite,Ordovician Period,Glyptograptus sp.; Onuphionella,https://data.nhm.ac.uk/media/ludlow:G.06483.jpg,images/7265_Ordovician_Period_Graptolite.jpg
7663,"Fossilised shell remains of the Silurian brachiopod, Leptaena contermina. Found by Kelly, F.B. at Round Hill, Shropshire. Counterpart to G.09826.001.",Brachiopod,Silurian Period,Leptaena contermina,https://data.nhm.ac.uk/media/ludlow:G.09826.002.jpg,images/7663_Silurian_Period_Brachiopod.jpg
7244,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras sp. together with a fragment of bryozoan, Spirorbis sp. Found at Whitcliffe, Ludlow.",Cephalopod; Bryozoan,Silurian Period,Orthoceras sp.; Spirorbis sp.,https://data.nhm.ac.uk/media/ludlow:G.06274.jpg,images/7244_Silurian_Period_Cephalopod;_Bryozoan.jpg
6663,"Fossilised single valve of the Silurian Inarticulate brachiopod, Lingula lewisi. The valve is spatulate in form and tapers towards the posterior margin.",Brachiopod,Silurian Period,Lingula lewisi,https://data.nhm.ac.uk/media/ludlow:G.00146.jpg,images/6663_Silurian_Period_Brachiopod.jpg
7733,"Fossilised remains of phragmocone of the Silurian cephalopod, Kionoceras angulatum showing the septal structure. Found at Shelderton, Craven Arms, Shropshire.",Cephalopod,Silurian Period,Kionoceras angulatum,https://data.nhm.ac.uk/media/ludlow:G.10084.jpg,images/7733_Silurian_Period_Cephalopod.jpg
7088,Fossilised shell remains of the Silurian brachiopod Orbiculoidea sp. found in Ludlow.,Brachiopod,Silurian Period,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.04576.jpg,images/7088_Silurian_Period_Brachiopod.jpg
7676,"Fossilised piece of a deer's lower left jaw, with teeth, from the Siwalik Hills of India.",Deer; Jaw,Cenozoic Era,Cervidae,https://data.nhm.ac.uk/media/ludlow:G.09891.jpg,images/7676_Cenozoic_Era_Deer;_Jaw.jpg
7287,"Fossilised remains of a Devonian acanthodian fish found at Upton Cresset, Bridgnorth.",Fish,Devonian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.06663.jpg,images/7287_Devonian_Period_Fish.jpg
6683,"Fossilised remains of a Silurian gastropod Cyclonema corallii. Found by Moore, R.G. and Bell, P. at Whitcliffe, Shropshire.",Gastropod,Silurian Period,Cyclonema corallii,https://data.nhm.ac.uk/media/ludlow:G.00197.jpg,images/6683_Silurian_Period_Gastropod.jpg
7738,"Fossilised remains of phragmacone of the Silurian orthocone cephalopod, Orthoceras bullatum found in Ludlow.",Cephalopod,Silurian Period,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.10122.jpg,images/7738_Silurian_Period_Cephalopod.jpg
7319,"Fossilised shell remains of the Silurian bivalve Nuculites antiquius found at Whitcliffe, Ludlow.",BIVALVE,Silurian Period,Nuculites antiquius,https://data.nhm.ac.uk/media/ludlow:G.06962.jpg,images/7319_Silurian_Period_BIVALVE.jpg
7746,"Fossilised fragment of phragmocone of the Silurian cephalopod, Cyrtoceras sp. found at Hope Dale, Shropshire.",Cephalopod,Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.10259.jpg,images/7746_Silurian_Period_Cephalopod.jpg
7333,"Fossilised remains of the Silurian trilobite Phacops elliptifrons. Found by Phillips, N.M. at Rubery.",Trilobite,Silurian Period,Phacops elliptifrons,https://data.nhm.ac.uk/media/ludlow:G.07135.jpg,images/7333_Silurian_Period_Trilobite.jpg
6687,"Slaty Cambrian rock from the Ffestiniog beds situated in Borth. The rock contains the fossilised remains of the Cambrian brachiopod, Lingulella davisii. Brachiopods also highlight the strain that was undergone in the rock as the brachiopods have been stretched lengthways and shortened widthways distorting their original shape.",Brachiopod,Cambrian Period,Lingulella davisii,https://data.nhm.ac.uk/media/ludlow:G.00267.jpg,images/6687_Cambrian_Period_Brachiopod.jpg
7774,"Fossilised remains of the Silurian segmented worm Protoscolex lata, found at Church Hill, Leintwardine.",Worm,Silurian Period,Palaeoscolex latus,https://data.nhm.ac.uk/media/ludlow:G.10474a.jpg,images/7774_Silurian_Period_Worm.jpg
7089,"Fossilised shell remains of the Silurian brachiopod  Orbiculoidea sp.found in the woods above Whitcliffe, Ludlow, Shropshire.",Brachiopod,Silurian Period,Orbiculoidea sp.,https://data.nhm.ac.uk/media/ludlow:G.04577.jpg,images/7089_Silurian_Period_Brachiopod.jpg
7749,"Fragment of the phragmacone of the Silurian cephalopod, Cyrtoceras laevis.",Cephalopod,Silurian Period,Cyrtolites laevis,https://data.nhm.ac.uk/media/ludlow:G.10266.jpg,images/7749_Silurian_Period_Cephalopod.jpg
7364,"Fossilised remains of the holdfast, and part of the stem, of the Silurian crinoid, Crotalocrinites rugosus.",Crinoid,Silurian Period,Crotalocrinites rugosus,https://data.nhm.ac.uk/media/ludlow:G.07547a.jpg,images/7364_Silurian_Period_Crinoid.jpg
6746,"Fossilised remains of the septal surface of the Silurian cephalopod Leurocycloceras whitcliffense. Found at Whitcliffe, Ludlow.",Cephalopod,Silurian Period,Leurocycloceras whitcliffense,https://data.nhm.ac.uk/media/ludlow:G.01998.jpg,images/6746_Silurian_Period_Cephalopod.jpg
7786,"A near complete specimen of the Ordovician trilobite, Selenopeltis inermis macropthalmus. The thoracic section is composed of a series of spinose pleurae.",Trilobite,Ordovician Period,Selenopeltis inermis macropthalmus,https://data.nhm.ac.uk/media/ludlow:G.10594.jpg,images/7786_Ordovician_Period_Trilobite.jpg
7094,"Fossilised shell fragments of Orovician brachiopods Dalmanella Horderleyensis and Harknessella vespertilo found at Acton Scott, Shropshire.",Brachiopod,Ordovician Period,Dalmanella horderleyensis; Harknessella vespertilio,https://data.nhm.ac.uk/media/ludlow:G.04604.jpg,images/7094_Ordovician_Period_Brachiopod.jpg
7795,"Ordovician graptolites preserved in a dark mudstone. Found at Llanfawr Quarry, Llandrindod Wells.",Graptolite,Ordovician Period,Dicellograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.11167.jpg,images/7795_Ordovician_Period_Graptolite.jpg
7504,Fossilised remains of the Silurian Aganthan fish Tesseraspis sp. found at Little Oxenbold.,Fish,Silurian Period,Tesseraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08506a.jpg,images/7504_Silurian_Period_Fish.jpg
6775,Fossilised remains of partial specimen of the Silurian cephalopod Orphidoceras sp.,Cephalopod,Silurian Period,Ophidioceras sp.,https://data.nhm.ac.uk/media/ludlow:G.02267.jpg,images/6775_Silurian_Period_Cephalopod.jpg
7817,Fossilised remains of thorax and pygidium of the Silurian trilobite Dalmanites myops. Traces of cephalon on underside. Found at Mortimer Forest.,Trilobite,Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.11602.jpg,images/7817_Silurian_Period_Trilobite.jpg
7130,"Fossilised remains of the Carboniferous plant, Pecopteris plumosa, found at Highley, Shropshire.",Plant,Carboniferous Period,Pecopteris plumosa,https://data.nhm.ac.uk/media/ludlow:G.04970.jpg,images/7130_Carboniferous_Period_Plant.jpg
7802,"Fossilised remains of the Ordovician trilobite Didymene cornovica preserved in shale from the Hope shale formation in the llanvirn series. Found at the Shelve inlier, Shropshire.",Trilobite,Ordovician Period,Dindymene cornovica,https://data.nhm.ac.uk/media/ludlow:G.11264.jpg,images/7802_Ordovician_Period_Trilobite.jpg
